"Case","No","Task","CC1","GN1","NS1","BU1","FA1","LD1","BZ1","FC1","FP1","RP1","PP1","KA1","SC1","TS1","NV1","MA1","LB1","AF1","HU1","Price1","CC2","GN2","NS2","BU2","FA2","LD2","BZ2","FC2","FP2","RP2","PP2","KA2","SC2","TS2","NV2","MA2","LB2","AF2","HU2","Price2","CC3","GN3","NS3","BU3","FA3","LD3","BZ3","FC3","FP3","RP3","PP3","KA3","SC3","TS3","NV3","MA3","LB3","AF3","HU3","Price3","CC4","GN4","NS4","BU4","FA4","LD4","BZ4","FC4","FP4","RP4","PP4","KA4","SC4","TS4","NV4","MA4","LB4","AF4","HU4","Price4","segmentFull.size.Pickup","segmentMidsize.Car","segmentMidsize.Luxury.Utility.segements","segmentMidsize.Utility","segmentPrestige.Luxury.Sedan","yearind","milesa","nighta","pparkDaily","pparkMonthly","pparkWeekly","pparkYearly","genderMale","agea","educCollege.Graduate..4.Years.","educGrade.School","educHigh.School","educPostgraduate.College","educSome.College..1.3.Years.","regionMW","regionNE","regionSE","regionSW","UrbRural.Country","UrbUrban.City","incomea","Choice"
486,9231,16,0,1,0,0,0,0,3,2,1,1,0,1,0,0,2,3,0,0,1,7,0,2,0,0,0,0,1,1,3,1,0,1,0,0,3,3,0,0,1,8,0,2,0,0,0,0,1,2,4,2,0,2,0,0,2,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,50,20,0,1,0,0,1,21,0,0,0,0,1,1,0,0,0,0,0,1e+05,4
487,9238,4,0,1,3,0,0,0,1,1,4,0,0,0,1,0,0,3,0,3,2,12,0,2,3,0,0,0,1,1,4,0,0,0,2,0,0,2,0,2,2,10,0,2,4,0,0,0,1,1,4,0,0,0,1,0,0,1,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,180,25,0,0,1,0,1,25,1,0,0,0,0,0,1,0,0,0,1,75000,3
487,9239,5,0,0,0,6,1,1,0,0,0,0,0,2,4,2,2,3,0,2,0,12,0,0,0,5,1,2,0,0,0,0,0,2,3,1,3,4,0,3,0,6,0,0,0,6,2,2,0,0,0,0,0,2,2,3,2,4,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,180,25,0,0,1,0,1,25,1,0,0,0,0,0,1,0,0,0,1,75000,3
487,9242,8,0,0,2,0,0,2,3,0,0,2,1,1,0,0,2,0,3,0,2,6,0,0,1,0,0,2,1,0,0,1,2,2,0,0,3,0,1,0,1,1,0,0,5,0,0,3,2,0,0,1,3,2,0,0,3,0,1,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,180,25,0,0,1,0,1,25,1,0,0,0,0,0,1,0,0,0,1,75000,3
487,9243,9,3,0,1,2,0,0,2,0,1,0,0,2,4,0,0,0,0,3,1,8,2,0,2,1,0,0,3,0,2,0,0,2,1,0,0,0,0,1,1,2,2,0,5,4,0,0,3,0,4,0,0,1,2,0,0,0,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,180,25,0,0,1,0,1,25,1,0,0,0,0,0,1,0,0,0,1,75000,3
487,9253,19,0,2,0,0,0,2,3,0,3,0,3,0,4,2,0,0,2,0,2,4,0,1,0,0,0,1,2,0,4,0,3,0,3,3,0,0,4,0,1,2,0,1,0,0,0,2,2,0,3,0,2,0,2,2,0,0,1,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,180,25,0,0,1,0,1,25,1,0,0,0,0,0,1,0,0,0,1,75000,1
488,9255,2,0,0,0,3,0,2,0,2,4,0,2,1,3,0,0,4,3,0,0,10,0,0,0,2,0,3,0,1,3,0,2,2,2,0,0,1,3,0,0,5,0,0,0,6,0,1,0,2,1,0,3,2,2,0,0,2,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,120,50,0,1,0,0,0,26,0,0,0,0,1,1,0,0,0,0,1,45000,2
488,9258,5,0,0,3,0,0,0,0,0,0,1,2,2,1,1,3,3,0,0,1,3,0,0,1,0,0,0,0,0,0,2,3,1,4,1,2,2,0,0,1,9,0,0,4,0,0,0,0,0,0,2,2,2,2,2,2,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,120,50,0,1,0,0,0,26,0,0,0,0,1,1,0,0,0,0,1,45000,1
488,9259,6,0,1,5,5,2,1,1,1,0,0,2,0,0,2,0,0,0,0,0,10,0,1,3,1,2,1,3,1,0,0,3,0,0,3,0,0,0,0,0,6,0,2,2,3,1,2,1,2,0,0,2,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,120,50,0,1,0,0,0,26,0,0,0,0,1,1,0,0,0,0,1,45000,2
488,9260,7,2,0,0,4,0,0,1,0,1,0,0,0,0,1,1,2,2,1,0,5,1,0,0,1,0,0,1,0,3,0,0,0,0,1,1,3,4,2,0,9,1,0,0,3,0,0,1,0,4,0,0,0,0,2,2,4,1,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,120,50,0,1,0,0,0,26,0,0,0,0,1,1,0,0,0,0,1,45000,1
488,9261,8,2,0,0,0,2,0,0,2,0,0,3,2,3,0,0,0,1,1,2,2,2,0,0,0,1,0,0,1,0,0,2,2,2,0,0,0,4,2,1,10,1,0,0,0,1,0,0,1,0,0,3,1,3,0,0,0,1,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,120,50,0,1,0,0,0,26,0,0,0,0,1,1,0,0,0,0,1,45000,1
488,9264,11,2,0,0,0,1,1,0,0,3,1,0,1,2,1,0,0,3,0,0,2,1,0,0,0,2,3,0,0,2,2,0,2,4,1,0,0,4,0,0,5,2,0,0,0,2,2,0,0,2,1,0,2,4,1,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,120,50,0,1,0,0,0,26,0,0,0,0,1,1,0,0,0,0,1,45000,1
488,9265,12,0,0,4,0,0,0,2,2,0,2,1,0,1,0,0,4,1,3,0,11,0,0,2,0,0,0,1,1,0,1,2,0,1,0,0,1,1,1,0,1,0,0,5,0,0,0,2,2,0,1,1,0,4,0,0,3,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,120,50,0,1,0,0,0,26,0,0,0,0,1,1,0,0,0,0,1,45000,2
488,9268,15,1,1,0,3,0,0,0,1,0,1,3,0,0,0,0,1,1,0,2,6,1,1,0,1,0,0,0,1,0,1,3,0,0,0,0,4,2,0,2,10,3,2,0,6,0,0,0,2,0,1,3,0,0,0,0,4,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,120,50,0,1,0,0,0,26,0,0,0,0,1,1,0,0,0,0,1,45000,3
488,9270,17,2,2,0,0,0,1,0,2,0,1,0,0,2,1,3,0,0,2,0,12,2,2,0,0,0,1,0,1,0,2,0,0,2,3,1,0,0,3,0,2,3,2,0,0,0,1,0,2,0,1,0,0,1,3,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,120,50,0,1,0,0,0,26,0,0,0,0,1,1,0,0,0,0,1,45000,2
488,9271,18,0,2,0,0,1,2,3,0,0,2,0,0,0,0,1,4,4,0,2,12,0,2,0,0,1,1,2,0,0,1,0,0,0,0,2,2,3,0,1,2,0,1,0,0,1,3,2,0,0,2,0,0,0,0,1,4,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,120,50,0,1,0,0,0,26,0,0,0,0,1,1,0,0,0,0,1,45000,2
489,9274,2,2,0,0,0,2,3,0,2,0,2,2,1,0,0,3,3,0,0,0,11,3,0,0,0,1,1,0,2,0,1,3,2,0,0,2,4,0,0,0,6,1,0,0,0,1,3,0,2,0,1,1,1,0,0,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,175,50,0,0,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0,1e+05,4
489,9280,8,3,0,0,3,0,1,0,2,0,1,0,0,0,2,0,1,3,3,0,10,3,0,0,5,0,1,0,1,0,2,0,0,0,2,0,4,1,2,0,5,3,0,0,5,0,2,0,2,0,2,0,0,0,1,0,1,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,175,50,0,0,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0,1e+05,4
490,9296,5,0,0,0,2,2,1,3,2,3,0,3,1,0,0,0,0,3,0,0,8,0,0,0,2,2,3,3,1,3,0,3,2,0,0,0,0,4,0,0,11,0,0,0,2,2,2,3,1,1,0,3,2,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,200,80,0,0,0,0,0,45,0,0,0,0,0,1,0,0,0,1,0,70000,1
490,9298,7,3,0,1,0,1,1,0,0,0,2,0,1,0,0,0,1,0,3,2,4,1,0,5,0,2,3,0,0,0,1,0,1,0,0,0,3,0,1,1,11,3,0,4,0,2,1,0,0,0,1,0,1,0,0,0,1,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,200,80,0,0,0,0,0,45,0,0,0,0,0,1,0,0,0,1,0,70000,4
490,9299,8,1,2,0,2,0,0,2,2,0,2,0,0,0,0,3,0,1,2,0,12,2,2,0,4,0,0,2,1,0,1,0,0,0,0,3,0,1,1,0,7,1,2,0,1,0,0,2,1,0,1,0,0,0,0,3,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,200,80,0,0,0,0,0,45,0,0,0,0,0,1,0,0,0,1,0,70000,3
490,9303,12,0,0,0,5,1,3,0,0,0,0,1,0,4,2,0,4,0,1,2,3,0,0,0,5,2,1,0,0,0,0,3,0,3,1,0,4,0,2,1,9,0,0,0,1,2,2,0,0,0,0,1,0,4,1,0,4,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,200,80,0,0,0,0,0,45,0,0,0,0,0,1,0,0,0,1,0,70000,1
490,9305,14,3,0,5,0,2,0,1,2,4,1,0,0,2,0,0,1,0,0,0,3,3,0,3,0,2,0,3,2,4,2,0,0,2,0,0,1,0,0,0,1,3,0,3,0,2,0,1,2,2,2,0,0,2,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,200,80,0,0,0,0,0,45,0,0,0,0,0,1,0,0,0,1,0,70000,2
490,9306,15,3,1,0,6,0,0,0,0,1,0,1,2,0,0,1,0,0,2,2,4,1,2,0,5,0,0,0,0,4,0,1,1,0,0,3,0,0,2,1,10,2,2,0,2,0,0,0,0,3,0,1,2,0,0,1,0,0,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,200,80,0,0,0,0,0,45,0,0,0,0,0,1,0,0,0,1,0,70000,1
490,9308,17,0,2,0,0,2,0,3,2,0,1,3,2,0,3,0,0,0,0,1,6,0,2,0,0,2,0,3,2,0,1,3,2,0,3,0,0,0,0,1,7,0,1,0,0,1,0,1,1,0,2,1,2,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,200,80,0,0,0,0,0,45,0,0,0,0,0,1,0,0,0,1,0,70000,3
490,9309,18,3,0,1,1,0,2,2,2,0,0,2,0,0,2,2,0,0,0,0,2,3,0,4,6,0,1,3,1,0,0,1,0,0,2,2,0,0,0,0,8,3,0,5,6,0,2,1,1,0,0,3,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,200,80,0,0,0,0,0,45,0,0,0,0,0,1,0,0,0,1,0,70000,1
491,9311,1,1,0,5,4,2,3,3,0,0,2,2,0,0,1,0,0,0,0,0,9,1,0,4,5,2,3,1,0,0,2,3,0,0,1,0,0,0,0,0,12,3,0,4,2,2,1,2,0,0,1,2,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,75,50,0,1,0,0,1,60,0,0,0,1,0,0,1,0,0,0,0,114000,3
491,9324,14,0,0,5,4,1,0,0,0,1,0,2,0,0,2,0,1,3,1,0,2,0,0,2,4,1,0,0,0,1,0,3,0,0,1,0,3,4,1,0,12,0,0,5,2,1,0,0,0,3,0,1,0,0,1,0,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,75,50,0,1,0,0,1,60,0,0,0,1,0,0,1,0,0,0,0,114000,3
492,9330,1,0,0,0,3,1,0,0,0,3,1,0,1,4,2,0,0,4,3,0,7,0,0,0,4,2,0,0,0,2,1,0,2,2,2,0,0,3,1,0,2,0,0,0,1,1,0,0,0,4,2,0,1,1,2,0,0,1,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,400,10,0,1,0,0,0,33,0,0,0,0,1,0,0,1,0,1,0,50000,2
492,9334,5,0,2,0,4,1,0,3,0,4,0,0,0,4,2,0,4,0,0,1,10,0,1,0,2,2,0,2,0,3,0,0,0,3,2,0,1,0,0,1,11,0,1,0,1,1,0,1,0,3,0,0,0,3,3,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,400,10,0,1,0,0,0,33,0,0,0,0,1,0,0,1,0,1,0,50000,2
492,9338,9,0,2,5,0,0,0,0,1,3,0,3,2,3,0,0,0,1,1,0,10,0,1,5,0,0,0,0,1,4,0,1,1,1,0,0,0,1,1,0,10,0,1,5,0,0,0,0,2,1,0,2,1,2,0,0,0,3,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,400,10,0,1,0,0,0,33,0,0,0,0,1,0,0,1,0,1,0,50000,2
492,9340,11,0,2,0,4,2,2,0,1,0,0,0,0,0,3,1,0,2,0,2,2,0,1,0,2,1,2,0,2,0,0,0,0,0,1,3,0,4,0,2,2,0,1,0,6,2,2,0,2,0,0,0,0,0,2,1,0,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,400,10,0,1,0,0,0,33,0,0,0,0,1,0,0,1,0,1,0,50000,2
492,9341,12,3,2,1,4,0,0,1,0,3,0,0,0,0,2,0,0,0,2,1,11,3,2,4,4,0,0,1,0,2,0,0,0,0,3,0,0,0,2,1,3,2,1,5,3,0,0,2,0,1,0,0,0,0,2,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,400,10,0,1,0,0,0,33,0,0,0,0,1,0,0,1,0,1,0,50000,2
493,9349,1,0,2,2,1,0,0,0,2,0,0,0,2,1,0,0,2,0,3,1,2,0,2,1,1,0,0,0,2,0,0,0,1,4,0,0,2,0,3,1,4,0,1,5,2,0,0,0,2,0,0,0,1,3,0,0,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,200,25,0,0,0,1,1,65,0,0,0,1,0,1,0,0,0,0,0,80000,4
493,9358,10,1,2,0,0,2,0,2,1,4,0,0,2,2,0,0,0,0,0,1,9,2,2,0,0,1,0,2,2,2,0,0,2,1,0,0,0,0,0,1,7,2,2,0,0,2,0,1,2,4,0,0,1,2,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,200,25,0,0,0,1,1,65,0,0,0,1,0,1,0,0,0,0,0,80000,4
493,9366,18,3,2,5,3,2,0,3,0,0,0,3,0,0,0,2,0,4,0,0,4,3,2,5,6,1,0,1,0,0,0,3,0,0,0,3,0,1,0,0,12,3,2,5,3,1,0,1,0,0,0,1,0,0,0,1,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,200,25,0,0,0,1,1,65,0,0,0,1,0,1,0,0,0,0,0,80000,4
494,9376,9,3,0,0,4,0,1,1,0,3,2,0,1,0,0,0,0,4,2,0,2,2,0,0,4,0,3,1,0,1,1,0,2,0,0,0,0,2,1,0,7,1,0,0,1,0,3,3,0,3,2,0,1,0,0,0,0,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,30,1,1,0,0,0,0,55,0,0,0,0,1,1,0,0,0,0,0,60000,4
494,9377,10,0,0,1,0,0,0,2,2,1,1,3,0,4,0,1,2,0,0,0,12,0,0,4,0,0,0,2,1,3,1,1,0,2,0,1,1,0,0,0,6,0,0,1,0,0,0,1,1,4,2,2,0,4,0,3,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,30,1,1,0,0,0,0,55,0,0,0,0,1,1,0,0,0,0,0,60000,4
494,9380,13,3,1,0,0,0,0,0,0,0,0,3,1,1,1,2,2,3,0,0,2,1,1,0,0,0,0,0,0,0,0,1,2,2,2,1,1,2,0,0,7,2,1,0,0,0,0,0,0,0,0,1,2,3,3,2,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,30,1,1,0,0,0,0,55,0,0,0,0,1,1,0,0,0,0,0,60000,4
494,9383,16,0,0,0,0,2,0,2,0,2,0,1,1,0,2,0,2,2,2,0,12,0,0,0,0,1,0,2,0,1,0,3,2,0,3,0,3,4,3,0,1,0,0,0,0,2,0,3,0,3,0,1,1,0,1,0,3,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,30,1,1,0,0,0,0,55,0,0,0,0,1,1,0,0,0,0,0,60000,4
494,9386,19,2,0,2,5,1,0,0,2,0,2,0,2,0,3,0,0,2,0,0,11,2,0,1,4,2,0,0,2,0,1,0,2,0,3,0,0,4,0,0,2,1,0,1,4,2,0,0,1,0,2,0,2,0,1,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,30,1,1,0,0,0,0,55,0,0,0,0,1,1,0,0,0,0,0,60000,4
495,9388,2,0,2,0,5,0,0,2,0,4,1,0,0,0,0,1,3,0,1,2,7,0,2,0,2,0,0,2,0,4,1,0,0,0,0,1,4,0,1,2,12,0,1,0,1,0,0,1,0,3,1,0,0,0,0,3,1,0,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,100,25,0,0,1,0,0,63,1,0,0,0,0,0,0,1,0,1,0,36000,4
495,9397,11,1,2,4,6,0,0,2,0,0,0,0,2,4,0,3,0,2,0,0,9,1,1,4,1,0,0,2,0,0,0,0,2,4,0,1,0,4,0,0,1,3,2,1,5,0,0,3,0,0,0,0,2,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,100,25,0,0,1,0,0,63,1,0,0,0,0,0,0,1,0,1,0,36000,2
495,9401,15,0,1,0,0,2,0,0,1,3,0,2,2,1,0,0,3,3,0,0,5,0,2,0,0,1,0,0,1,1,0,3,1,1,0,0,1,4,0,0,10,0,2,0,0,2,0,0,1,1,0,3,1,1,0,0,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,100,25,0,0,1,0,0,63,1,0,0,0,0,0,0,1,0,1,0,36000,1
495,9402,16,0,0,0,5,0,1,0,0,0,1,0,2,1,2,2,0,4,3,0,1,0,0,0,3,0,3,0,0,0,1,0,2,4,3,2,0,1,1,0,7,0,0,0,3,0,3,0,0,0,2,0,2,2,1,1,0,2,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,100,25,0,0,1,0,0,63,1,0,0,0,0,0,0,1,0,1,0,36000,1
495,9403,17,2,2,1,0,0,0,3,2,0,0,1,0,0,0,3,2,0,0,1,11,2,2,4,0,0,0,1,2,0,0,1,0,0,0,3,1,0,0,2,5,2,2,2,0,0,0,2,1,0,0,1,0,0,0,2,2,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,100,25,0,0,1,0,0,63,1,0,0,0,0,0,0,1,0,1,0,36000,2
496,9415,10,1,1,0,0,2,3,0,1,0,0,2,0,0,2,0,0,3,2,0,7,3,2,0,0,1,2,0,2,0,0,2,0,0,3,0,0,3,3,0,9,1,2,0,0,2,2,0,2,0,0,2,0,0,3,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45,50,1,0,0,0,0,26,0,0,0,0,1,0,1,0,0,0,1,25200,3
496,9416,11,2,0,2,3,2,0,1,0,4,0,0,0,4,3,0,3,0,0,0,12,1,0,5,1,2,0,1,0,3,0,0,0,4,1,0,2,0,0,0,11,2,0,4,2,2,0,2,0,1,0,0,0,4,3,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45,50,1,0,0,0,0,26,0,0,0,0,1,0,1,0,0,0,1,25200,3
497,9430,6,3,1,0,0,2,0,3,0,1,1,1,0,1,0,3,0,0,0,0,12,2,1,0,0,2,0,1,0,2,2,3,0,4,0,1,0,0,0,0,6,2,2,0,0,1,0,2,0,3,2,1,0,1,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2300,40,1,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,1,25000,3
497,9443,19,3,2,0,2,0,3,0,0,0,2,0,0,1,0,0,4,2,3,0,2,2,2,0,5,0,3,0,0,0,1,0,0,2,0,0,1,4,1,0,1,1,1,0,2,0,1,0,0,0,2,0,0,3,0,0,2,2,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2300,40,1,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,1,25000,2
498,9450,7,1,0,3,0,0,0,3,0,0,0,2,2,4,0,3,3,0,1,0,7,1,0,5,0,0,0,1,0,0,0,1,2,4,0,3,1,0,2,0,7,1,0,5,0,0,0,3,0,0,0,1,1,2,0,1,4,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,200,50,0,1,0,0,1,23,0,0,1,0,0,0,0,0,0,0,1,36000,1
498,9451,8,0,0,0,2,0,0,0,2,0,1,1,0,0,3,0,4,2,2,1,6,0,0,0,6,0,0,0,2,0,1,3,0,0,3,0,3,1,1,2,2,0,0,0,5,0,0,0,1,0,2,2,0,0,2,0,3,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,200,50,0,1,0,0,1,23,0,0,1,0,0,0,0,0,0,0,1,36000,3
498,9453,10,3,2,0,0,2,0,1,2,3,0,0,0,0,0,1,0,3,0,1,4,1,2,0,0,1,0,1,2,4,0,0,0,0,0,1,0,1,0,1,3,3,2,0,0,1,0,2,1,3,0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,200,50,0,1,0,0,1,23,0,0,1,0,0,0,0,0,0,0,1,36000,3
498,9458,15,2,1,3,5,0,1,2,0,0,0,2,0,0,3,0,0,0,3,0,8,3,2,3,2,0,3,3,0,0,0,3,0,0,3,0,0,0,2,0,2,2,2,2,2,0,3,1,0,0,0,3,0,0,2,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,200,50,0,1,0,0,1,23,0,0,1,0,0,0,0,0,0,0,1,36000,1
499,9470,8,0,2,2,6,0,3,1,1,0,0,0,0,1,0,0,4,0,0,1,6,0,2,5,6,0,2,1,2,0,0,0,0,4,0,0,1,0,0,1,9,0,1,1,1,0,3,2,1,0,0,0,0,2,0,0,1,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,50,0,0,1,0,0,19,0,0,0,0,1,1,0,0,0,0,0,25000,1
499,9474,12,0,2,3,0,0,3,0,1,0,0,1,0,1,0,2,0,1,1,0,11,0,1,5,0,0,1,0,2,0,0,1,0,2,0,2,0,4,3,0,5,0,1,1,0,0,3,0,1,0,0,3,0,2,0,3,0,1,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,50,0,0,1,0,0,19,0,0,0,0,1,1,0,0,0,0,0,25000,4
499,9480,18,0,2,1,5,0,0,3,0,0,2,3,1,0,0,0,4,0,3,0,8,0,2,3,6,0,0,2,0,0,1,2,1,0,0,0,4,0,1,0,11,0,2,5,5,0,0,1,0,0,2,1,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,50,0,0,1,0,0,19,0,0,0,0,1,1,0,0,0,0,0,25000,3
499,9481,19,3,0,0,0,1,2,0,2,4,0,0,2,3,2,0,0,1,0,0,2,2,0,0,0,2,2,0,1,4,0,0,1,4,2,0,0,2,0,0,11,1,0,0,0,2,3,0,2,3,0,0,1,1,2,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,50,0,0,1,0,0,19,0,0,0,0,1,1,0,0,0,0,0,25000,1
500,9482,1,0,1,1,0,0,2,1,2,2,0,2,0,0,0,1,0,0,1,0,6,0,1,2,0,0,3,2,2,2,0,1,0,0,0,1,0,0,2,0,5,0,1,4,0,0,3,1,1,2,0,2,0,0,0,1,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100,70,0,1,0,0,0,22,0,0,0,0,1,1,0,0,0,0,1,20000,2
500,9492,11,2,0,5,3,0,2,0,2,0,1,0,1,0,0,0,1,4,0,0,4,3,0,1,2,0,1,0,2,0,2,0,2,0,0,0,1,2,0,0,12,3,0,5,6,0,2,0,2,0,1,0,2,0,0,0,2,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100,70,0,1,0,0,0,22,0,0,0,0,1,1,0,0,0,0,1,20000,1
