"Case","No","Task","CC1","GN1","NS1","BU1","FA1","LD1","BZ1","FC1","FP1","RP1","PP1","KA1","SC1","TS1","NV1","MA1","LB1","AF1","HU1","Price1","CC2","GN2","NS2","BU2","FA2","LD2","BZ2","FC2","FP2","RP2","PP2","KA2","SC2","TS2","NV2","MA2","LB2","AF2","HU2","Price2","CC3","GN3","NS3","BU3","FA3","LD3","BZ3","FC3","FP3","RP3","PP3","KA3","SC3","TS3","NV3","MA3","LB3","AF3","HU3","Price3","CC4","GN4","NS4","BU4","FA4","LD4","BZ4","FC4","FP4","RP4","PP4","KA4","SC4","TS4","NV4","MA4","LB4","AF4","HU4","Price4","segment","segmentind","year","yearind","miles","milesind","milesa","night","nightind","nighta","ppark","pparkind","gender","genderind","age","ageind","agea","educ","educind","region","regionind","Urb","Urbind","income","incomeind","incomea","Choice"
723,13725,7,3,0,2,0,2,0,1,0,4,0,2,0,0,2,0,1,0,2,0,7,1,0,5,0,2,0,1,0,3,0,2,0,0,2,0,3,0,1,0,1,3,0,2,0,1,0,1,0,1,0,3,0,0,1,0,2,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2000,1,"101 To 150 Miles",3,150,"10% To 20%",2,15,"Monthly",2,"Male",2,"60 & Over",5,69,"High School",3,"MW",1,"Suburban",2,"$30,000 to $39,999",2,30000,1
723,13731,13,0,0,0,3,0,0,1,0,1,0,2,1,1,2,3,0,0,0,1,4,0,0,0,2,0,0,1,0,2,0,1,2,2,3,2,0,0,0,1,11,0,0,0,2,0,0,3,0,4,0,2,1,3,2,3,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2000,1,"101 To 150 Miles",3,150,"10% To 20%",2,15,"Monthly",2,"Male",2,"60 & Over",5,69,"High School",3,"MW",1,"Suburban",2,"$30,000 to $39,999",2,30000,2
724,13741,4,3,1,3,0,0,1,1,0,0,2,0,1,0,0,3,0,0,1,0,3,3,2,2,0,0,2,3,0,0,1,0,2,0,0,3,0,0,3,0,5,2,1,4,0,0,1,3,0,0,1,0,1,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2003,4,"51 To 100 Miles",2,100,"21% To 30%",3,25,"Yearly",5,"Female",1,"30 To 39",2,39,"College Graduate (4 Years)",1,"W",5,"Suburban",2,"$60,000 to $69,999",5,60000,4
724,13743,6,1,0,1,0,1,0,3,0,2,1,1,0,4,0,0,0,0,0,1,5,3,0,2,0,1,0,3,0,1,2,2,0,4,0,0,0,0,0,1,10,2,0,3,0,1,0,1,0,2,2,2,0,1,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2003,4,"51 To 100 Miles",2,100,"21% To 30%",3,25,"Yearly",5,"Female",1,"30 To 39",2,39,"College Graduate (4 Years)",1,"W",5,"Suburban",2,"$60,000 to $69,999",5,60000,4
724,13745,8,2,0,4,3,0,0,2,2,0,0,0,1,3,0,0,2,0,1,0,4,3,0,3,6,0,0,3,2,0,0,0,1,3,0,0,4,0,1,0,12,3,0,4,2,0,0,3,2,0,0,0,1,3,0,0,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2003,4,"51 To 100 Miles",2,100,"21% To 30%",3,25,"Yearly",5,"Female",1,"30 To 39",2,39,"College Graduate (4 Years)",1,"W",5,"Suburban",2,"$60,000 to $69,999",5,60000,4
724,13748,11,0,1,1,0,2,0,1,0,4,0,0,1,0,0,2,2,4,0,0,8,0,1,1,0,1,0,3,0,1,0,0,1,0,0,1,3,2,0,0,3,0,2,1,0,2,0,1,0,4,0,0,2,0,0,3,2,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2003,4,"51 To 100 Miles",2,100,"21% To 30%",3,25,"Yearly",5,"Female",1,"30 To 39",2,39,"College Graduate (4 Years)",1,"W",5,"Suburban",2,"$60,000 to $69,999",5,60000,4
724,13749,12,1,0,0,5,0,1,2,0,2,2,0,0,0,0,0,1,3,0,2,5,3,0,0,1,0,1,1,0,4,1,0,0,0,0,0,2,3,0,1,5,2,0,0,4,0,1,1,0,2,2,0,0,0,0,0,1,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2003,4,"51 To 100 Miles",2,100,"21% To 30%",3,25,"Yearly",5,"Female",1,"30 To 39",2,39,"College Graduate (4 Years)",1,"W",5,"Suburban",2,"$60,000 to $69,999",5,60000,4
724,13754,17,1,2,0,0,1,0,3,1,0,0,0,1,4,0,2,0,0,0,1,1,2,2,0,0,2,0,3,1,0,0,0,1,1,0,1,0,0,0,2,7,2,1,0,0,2,0,1,1,0,0,0,1,1,0,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2003,4,"51 To 100 Miles",2,100,"21% To 30%",3,25,"Yearly",5,"Female",1,"30 To 39",2,39,"College Graduate (4 Years)",1,"W",5,"Suburban",2,"$60,000 to $69,999",5,60000,1
725,13761,5,0,1,2,0,1,0,3,0,0,0,2,0,0,2,0,0,1,2,1,11,0,2,4,0,1,0,2,0,0,0,3,0,0,2,0,0,2,3,1,2,0,1,2,0,1,0,2,0,0,0,2,0,0,1,0,0,4,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2004,5,"Under 50 Miles",1,30,"Under 10%",1,10,"Daily",1,"Female",1,"30 To 39",2,35,"College Graduate (4 Years)",1,"NE",2,"Suburban",2,"$30,000 to $39,999",2,35000,2
725,13763,7,2,0,0,0,1,1,2,2,0,2,0,0,0,0,0,2,4,0,2,7,1,0,0,0,1,3,2,2,0,1,0,0,0,0,0,2,1,0,2,12,3,0,0,0,1,3,1,1,0,1,0,0,0,0,0,4,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2004,5,"Under 50 Miles",1,30,"Under 10%",1,10,"Daily",1,"Female",1,"30 To 39",2,35,"College Graduate (4 Years)",1,"NE",2,"Suburban",2,"$30,000 to $39,999",2,35000,3
725,13766,10,1,2,4,6,0,0,0,0,3,2,0,0,0,1,1,0,0,0,1,5,3,1,2,1,0,0,0,0,2,1,0,0,0,1,3,0,0,0,2,12,1,1,3,5,0,0,0,0,3,1,0,0,0,1,3,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2004,5,"Under 50 Miles",1,30,"Under 10%",1,10,"Daily",1,"Female",1,"30 To 39",2,35,"College Graduate (4 Years)",1,"NE",2,"Suburban",2,"$30,000 to $39,999",2,35000,1
725,13768,12,3,1,2,0,0,3,0,2,1,0,0,1,0,0,0,2,0,2,0,9,1,1,4,0,0,2,0,2,4,0,0,1,0,0,0,1,0,3,0,6,3,2,5,0,0,2,0,1,3,0,0,2,0,0,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2004,5,"Under 50 Miles",1,30,"Under 10%",1,10,"Daily",1,"Female",1,"30 To 39",2,35,"College Graduate (4 Years)",1,"NE",2,"Suburban",2,"$30,000 to $39,999",2,35000,3
726,13779,4,0,1,4,0,0,0,0,2,2,2,0,0,3,2,0,0,0,3,2,9,0,2,5,0,0,0,0,2,4,1,0,0,1,3,0,0,0,3,2,5,0,2,1,0,0,0,0,2,4,2,0,0,4,2,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2001,2,"101 To 150 Miles",3,125,"21% To 30%",3,30,"Weekly",4,"Male",2,"40 To 49",3,42,"College Graduate (4 Years)",1,"SE",3,"Suburban",2,"$70,000 to $79,999",6,75000,1
726,13785,10,0,2,0,3,1,2,0,2,0,2,0,2,2,3,0,0,0,0,0,10,0,1,0,5,2,3,0,1,0,2,0,2,1,2,0,0,0,0,0,1,0,2,0,4,2,1,0,1,0,2,0,2,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2001,2,"101 To 150 Miles",3,125,"21% To 30%",3,30,"Weekly",4,"Male",2,"40 To 49",3,42,"College Graduate (4 Years)",1,"SE",3,"Suburban",2,"$70,000 to $79,999",6,75000,2
727,13797,3,2,0,0,0,0,2,0,1,0,0,3,0,3,2,3,2,0,0,2,9,3,0,0,0,0,2,0,2,0,0,3,0,3,1,1,4,0,0,2,12,2,0,0,0,0,3,0,2,0,0,3,0,2,2,2,2,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2003,4,"251 To 300 Miles",6,300,"21% To 30%",3,30,"Monthly",2,"Male",2,"50 To 59",4,51,"Some College (1-3 Years)",5,"SW",4,"Rural/Country",1,"Under $29,999",1,28000,3
727,13799,5,1,1,0,4,0,0,0,1,4,0,3,2,0,0,0,3,1,0,0,5,2,1,0,3,0,0,0,1,1,0,3,1,0,0,0,1,3,0,0,9,1,2,0,2,0,0,0,1,3,0,3,1,0,0,0,1,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2003,4,"251 To 300 Miles",6,300,"21% To 30%",3,30,"Monthly",2,"Male",2,"50 To 59",4,51,"Some College (1-3 Years)",5,"SW",4,"Rural/Country",1,"Under $29,999",1,28000,1
727,13802,8,3,1,0,0,1,0,1,1,0,0,1,0,2,0,2,0,2,0,0,7,1,1,0,0,2,0,3,2,0,0,3,0,3,0,3,0,3,0,0,12,2,1,0,0,2,0,2,1,0,0,1,0,2,0,2,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2003,4,"251 To 300 Miles",6,300,"21% To 30%",3,30,"Monthly",2,"Male",2,"50 To 59",4,51,"Some College (1-3 Years)",5,"SW",4,"Rural/Country",1,"Under $29,999",1,28000,3
727,13804,10,0,0,0,2,0,0,0,2,0,1,1,1,0,1,0,0,1,3,1,5,0,0,0,2,0,0,0,2,0,2,3,2,0,3,0,0,1,3,1,4,0,0,0,3,0,0,0,1,0,2,1,2,0,1,0,0,3,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2003,4,"251 To 300 Miles",6,300,"21% To 30%",3,30,"Monthly",2,"Male",2,"50 To 59",4,51,"Some College (1-3 Years)",5,"SW",4,"Rural/Country",1,"Under $29,999",1,28000,1
727,13810,16,0,2,0,6,1,1,2,0,1,1,2,0,0,2,0,0,0,0,0,10,0,1,0,5,1,1,1,0,1,1,3,0,0,3,0,0,0,0,0,4,0,2,0,2,1,1,3,0,4,1,2,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2003,4,"251 To 300 Miles",6,300,"21% To 30%",3,30,"Monthly",2,"Male",2,"50 To 59",4,51,"Some College (1-3 Years)",5,"SW",4,"Rural/Country",1,"Under $29,999",1,28000,1
728,13825,12,0,0,2,3,0,2,0,0,0,0,3,1,3,3,0,2,0,3,0,10,0,0,4,2,0,1,0,0,0,0,3,1,2,3,0,2,0,2,0,6,0,0,5,6,0,3,0,0,0,0,3,1,4,1,0,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2003,4,"Under 50 Miles",1,50,"10% To 20%",2,20,"Monthly",2,"Female",1,"Under 30",1,28,"College Graduate (4 Years)",1,"NE",2,"Suburban",2,"$30,000 to $39,999",2,30000,4
728,13827,14,1,0,2,0,1,0,3,0,1,0,3,2,0,0,0,3,2,0,0,9,2,0,3,0,2,0,2,0,1,0,2,2,0,0,0,4,3,0,0,4,3,0,3,0,2,0,2,0,3,0,3,2,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2003,4,"Under 50 Miles",1,50,"10% To 20%",2,20,"Monthly",2,"Female",1,"Under 30",1,28,"College Graduate (4 Years)",1,"NE",2,"Suburban",2,"$30,000 to $39,999",2,30000,4
728,13832,19,0,0,2,0,2,0,0,1,0,1,3,2,0,0,0,4,0,2,1,4,0,0,1,0,2,0,0,2,0,2,1,2,0,0,0,3,0,1,2,12,0,0,5,0,2,0,0,1,0,2,1,2,0,0,0,3,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2003,4,"Under 50 Miles",1,50,"10% To 20%",2,20,"Monthly",2,"Female",1,"Under 30",1,28,"College Graduate (4 Years)",1,"NE",2,"Suburban",2,"$30,000 to $39,999",2,30000,4
729,13842,10,0,2,3,0,1,3,0,1,0,0,3,1,0,0,2,0,0,0,2,12,0,2,1,0,1,2,0,1,0,0,3,2,0,0,1,0,0,0,1,7,0,1,3,0,2,2,0,2,0,0,2,2,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2005,6,"101 To 150 Miles",3,150,"Under 10%",1,10,"Yearly",5,"Male",2,"60 & Over",5,77,"College Graduate (4 Years)",1,"SE",3,"Suburban",2,"$40,000 to $49,999",3,45000,4
729,13843,11,3,2,0,2,0,3,0,0,1,0,1,0,0,1,0,0,4,2,0,7,2,2,0,6,0,2,0,0,2,0,1,0,0,3,0,0,2,1,0,12,3,2,0,5,0,3,0,0,4,0,3,0,0,3,0,0,3,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2005,6,"101 To 150 Miles",3,150,"Under 10%",1,10,"Yearly",5,"Male",2,"60 & Over",5,77,"College Graduate (4 Years)",1,"SE",3,"Suburban",2,"$40,000 to $49,999",3,45000,4
729,13849,17,1,0,0,3,0,2,0,1,0,0,0,1,0,2,0,3,0,2,2,10,3,0,0,1,0,2,0,2,0,0,0,2,0,2,0,4,0,1,2,11,1,0,0,1,0,2,0,1,0,0,0,1,0,3,0,4,0,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2005,6,"101 To 150 Miles",3,150,"Under 10%",1,10,"Yearly",5,"Male",2,"60 & Over",5,77,"College Graduate (4 Years)",1,"SE",3,"Suburban",2,"$40,000 to $49,999",3,45000,4
730,13853,2,0,2,2,0,0,0,1,0,0,0,0,2,1,3,0,0,2,2,1,2,0,1,5,0,0,0,3,0,0,0,0,2,3,1,0,0,1,3,1,10,0,1,1,0,0,0,2,0,0,0,0,1,3,1,0,0,3,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2000,1,"51 To 100 Miles",2,80,"31% To 40%",4,40,"Monthly",2,"Female",1,"Under 30",1,19,"High School",3,"NE",2,"Suburban",2,"$90,000 to $99,999",8,90000,3
731,13875,5,0,2,0,4,1,0,3,0,4,0,0,0,4,2,0,4,0,0,1,10,0,1,0,2,2,0,2,0,3,0,0,0,3,2,0,1,0,0,1,11,0,1,0,1,1,0,1,0,3,0,0,0,3,3,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2005,6,"Over 400 Miles",9,500,"31% To 40%",4,40,"Weekly",4,"Male",2,"40 To 49",3,40,"Postgraduate College",4,"NE",2,"Urban/City",3,"$70,000 to $79,999",6,70000,1
731,13878,8,3,0,0,0,0,0,0,0,0,1,3,1,0,1,1,1,0,2,1,12,1,0,0,0,0,0,0,0,0,2,1,1,0,1,2,3,0,3,2,6,3,0,0,0,0,0,0,0,0,1,2,2,0,3,3,2,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2005,6,"Over 400 Miles",9,500,"31% To 40%",4,40,"Weekly",4,"Male",2,"40 To 49",3,40,"Postgraduate College",4,"NE",2,"Urban/City",3,"$70,000 to $79,999",6,70000,2
731,13883,13,0,1,0,6,0,3,0,0,0,1,1,2,2,0,3,3,0,0,0,2,0,1,0,6,0,1,0,0,0,2,3,2,3,0,3,3,0,0,0,4,0,2,0,5,0,2,0,0,0,1,2,2,3,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2005,6,"Over 400 Miles",9,500,"31% To 40%",4,40,"Weekly",4,"Male",2,"40 To 49",3,40,"Postgraduate College",4,"NE",2,"Urban/City",3,"$70,000 to $79,999",6,70000,2
732,13892,3,1,0,2,0,1,0,0,0,2,0,0,0,3,0,3,0,2,2,1,8,3,0,1,0,2,0,0,0,2,0,0,0,1,0,3,0,2,3,1,1,1,0,4,0,1,0,0,0,1,0,0,0,1,0,1,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2001,2,"151 To 200 Miles",4,200,"21% To 30%",3,25,"Yearly",5,"Female",1,"Under 30",1,29,"Some College (1-3 Years)",5,"W",5,"Rural/Country",1,"Under $29,999",1,29000,3
732,13893,4,0,2,0,5,2,1,2,2,0,0,0,2,0,1,0,1,0,0,0,3,0,2,0,6,2,1,2,2,0,0,0,2,0,1,0,1,0,0,0,2,0,2,0,1,2,3,3,1,0,0,0,1,0,3,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2001,2,"151 To 200 Miles",4,200,"21% To 30%",3,25,"Yearly",5,"Female",1,"Under 30",1,29,"Some College (1-3 Years)",5,"W",5,"Rural/Country",1,"Under $29,999",1,29000,1
732,13897,8,2,1,0,0,0,0,2,1,4,1,0,0,0,0,1,1,0,2,0,1,2,1,0,0,0,0,2,2,4,1,0,0,0,0,3,1,0,2,0,1,1,1,0,0,0,0,2,1,2,2,0,0,0,0,2,2,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2001,2,"151 To 200 Miles",4,200,"21% To 30%",3,25,"Yearly",5,"Female",1,"Under 30",1,29,"Some College (1-3 Years)",5,"W",5,"Rural/Country",1,"Under $29,999",1,29000,4
732,13903,14,0,2,1,1,0,0,3,1,0,0,0,2,4,3,2,0,0,0,0,2,0,1,1,3,0,0,1,2,0,0,0,1,2,3,1,0,0,0,0,9,0,1,2,1,0,0,2,1,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2001,2,"151 To 200 Miles",4,200,"21% To 30%",3,25,"Yearly",5,"Female",1,"Under 30",1,29,"Some College (1-3 Years)",5,"W",5,"Rural/Country",1,"Under $29,999",1,29000,3
732,13907,18,0,0,0,3,0,0,1,0,0,2,2,0,0,1,1,4,4,0,2,10,0,0,0,2,0,0,2,0,0,2,3,0,0,2,3,4,1,0,2,10,0,0,0,1,0,0,1,0,0,2,1,0,0,1,1,4,4,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2001,2,"151 To 200 Miles",4,200,"21% To 30%",3,25,"Yearly",5,"Female",1,"Under 30",1,29,"Some College (1-3 Years)",5,"W",5,"Rural/Country",1,"Under $29,999",1,29000,4
733,13910,2,1,1,5,0,0,0,0,0,0,2,3,0,1,1,0,0,2,3,0,4,2,1,1,0,0,0,0,0,0,1,1,0,3,2,0,0,4,1,0,8,2,1,1,0,0,0,0,0,0,2,1,0,2,3,0,0,2,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2004,5,"251 To 300 Miles",6,300,"41% To 50%",5,50,"Monthly",2,"Female",1,"Under 30",1,24,"Some College (1-3 Years)",5,"NE",2,"Urban/City",3,"$30,000 to $39,999",2,30000,2
733,13913,5,0,0,5,0,1,2,0,0,0,1,2,0,4,2,2,4,0,0,0,12,0,0,2,0,2,1,0,0,0,1,2,0,3,3,1,3,0,0,0,12,0,0,1,0,2,3,0,0,0,2,1,0,4,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2004,5,"251 To 300 Miles",6,300,"41% To 50%",5,50,"Monthly",2,"Female",1,"Under 30",1,24,"Some College (1-3 Years)",5,"NE",2,"Urban/City",3,"$30,000 to $39,999",2,30000,3
733,13916,8,3,0,0,6,2,0,0,0,0,1,0,0,3,0,3,0,1,3,1,6,2,0,0,5,2,0,0,0,0,2,0,0,2,0,2,0,1,3,2,11,2,0,0,3,1,0,0,0,0,1,0,0,1,0,1,0,1,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2004,5,"251 To 300 Miles",6,300,"41% To 50%",5,50,"Monthly",2,"Female",1,"Under 30",1,24,"Some College (1-3 Years)",5,"NE",2,"Urban/City",3,"$30,000 to $39,999",2,30000,1
733,13918,10,0,0,4,0,0,1,3,0,1,1,0,0,0,0,0,1,4,2,2,2,0,0,2,0,0,1,3,0,3,1,0,0,0,0,0,2,1,3,2,5,0,0,3,0,0,3,3,0,2,2,0,0,0,0,0,3,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2004,5,"251 To 300 Miles",6,300,"41% To 50%",5,50,"Monthly",2,"Female",1,"Under 30",1,24,"Some College (1-3 Years)",5,"NE",2,"Urban/City",3,"$30,000 to $39,999",2,30000,3
733,13920,12,1,0,0,5,1,1,1,0,0,1,1,1,0,0,0,0,0,2,0,11,2,0,0,1,2,1,2,0,0,1,2,2,0,0,0,0,0,2,0,2,2,0,0,4,2,3,2,0,0,2,2,2,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2004,5,"251 To 300 Miles",6,300,"41% To 50%",5,50,"Monthly",2,"Female",1,"Under 30",1,24,"Some College (1-3 Years)",5,"NE",2,"Urban/City",3,"$30,000 to $39,999",2,30000,2
733,13922,14,1,0,0,4,0,1,3,1,0,0,0,0,1,3,0,4,4,0,0,12,2,0,0,4,0,3,1,1,0,0,0,0,2,3,0,4,4,0,0,6,1,0,0,1,0,1,3,1,0,0,0,0,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2004,5,"251 To 300 Miles",6,300,"41% To 50%",5,50,"Monthly",2,"Female",1,"Under 30",1,24,"Some College (1-3 Years)",5,"NE",2,"Urban/City",3,"$30,000 to $39,999",2,30000,2
733,13926,18,0,0,0,0,1,0,1,2,2,0,0,0,4,3,1,0,3,2,0,6,0,0,0,0,1,0,2,1,2,0,0,0,4,1,2,0,4,2,0,12,0,0,0,0,2,0,2,1,2,0,0,0,4,1,2,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2004,5,"251 To 300 Miles",6,300,"41% To 50%",5,50,"Monthly",2,"Female",1,"Under 30",1,24,"Some College (1-3 Years)",5,"NE",2,"Urban/City",3,"$30,000 to $39,999",2,30000,3
734,13929,2,3,0,0,0,0,0,1,1,0,0,0,2,3,0,2,0,1,3,2,7,1,0,0,0,0,0,3,2,0,0,0,1,4,0,2,0,2,2,1,8,3,0,0,0,0,0,3,1,0,0,0,1,1,0,1,0,3,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2001,2,"151 To 200 Miles",4,200,"41% To 50%",5,50,"Monthly",2,"Female",1,"40 To 49",3,46,"Some College (1-3 Years)",5,"NE",2,"Suburban",2,"$40,000 to $49,999",3,40000,4
734,13938,11,0,2,4,0,2,0,1,0,0,1,0,1,0,2,0,0,0,3,1,1,0,1,2,0,1,0,3,0,0,2,0,1,0,2,0,0,0,1,2,5,0,2,3,0,1,0,3,0,0,2,0,1,0,1,0,0,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2001,2,"151 To 200 Miles",4,200,"41% To 50%",5,50,"Monthly",2,"Female",1,"40 To 49",3,46,"Some College (1-3 Years)",5,"NE",2,"Suburban",2,"$40,000 to $49,999",3,40000,1
734,13939,12,0,0,0,6,2,2,0,1,1,0,0,0,0,2,2,0,0,2,2,10,0,0,0,5,1,3,0,1,3,0,0,0,0,3,2,0,0,3,2,6,0,0,0,4,2,3,0,2,3,0,0,0,0,1,3,0,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2001,2,"151 To 200 Miles",4,200,"41% To 50%",5,50,"Monthly",2,"Female",1,"40 To 49",3,46,"Some College (1-3 Years)",5,"NE",2,"Suburban",2,"$40,000 to $49,999",3,40000,4
734,13940,13,3,1,0,0,0,0,0,0,0,0,3,1,1,1,2,2,3,0,0,2,1,1,0,0,0,0,0,0,0,0,1,2,2,2,1,1,2,0,0,7,2,1,0,0,0,0,0,0,0,0,1,2,3,3,2,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2001,2,"151 To 200 Miles",4,200,"41% To 50%",5,50,"Monthly",2,"Female",1,"40 To 49",3,46,"Some College (1-3 Years)",5,"NE",2,"Suburban",2,"$40,000 to $49,999",3,40000,1
734,13943,16,0,0,0,0,2,0,2,0,2,0,1,1,0,2,0,2,2,2,0,12,0,0,0,0,1,0,2,0,1,0,3,2,0,3,0,3,4,3,0,1,0,0,0,0,2,0,3,0,3,0,1,1,0,1,0,3,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2001,2,"151 To 200 Miles",4,200,"41% To 50%",5,50,"Monthly",2,"Female",1,"40 To 49",3,46,"Some College (1-3 Years)",5,"NE",2,"Suburban",2,"$40,000 to $49,999",3,40000,4
734,13946,19,2,0,2,5,1,0,0,2,0,2,0,2,0,3,0,0,2,0,0,11,2,0,1,4,2,0,0,2,0,1,0,2,0,3,0,0,4,0,0,2,1,0,1,4,2,0,0,1,0,2,0,2,0,1,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2001,2,"151 To 200 Miles",4,200,"41% To 50%",5,50,"Monthly",2,"Female",1,"40 To 49",3,46,"Some College (1-3 Years)",5,"NE",2,"Suburban",2,"$40,000 to $49,999",3,40000,2
735,13948,2,3,2,0,5,1,0,0,1,0,1,3,0,0,0,0,4,0,2,0,9,2,2,0,1,1,0,0,1,0,2,3,0,0,0,0,4,0,3,0,12,3,1,0,1,2,0,0,2,0,1,2,0,0,0,0,2,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2002,3,"51 To 100 Miles",2,100,"10% To 20%",2,20,"Daily",1,"Female",1,"50 To 59",4,51,"Some College (1-3 Years)",5,"W",5,"Urban/City",3,"Under $29,999",1,25000,4
