"Choice","Price3","Price2","Price1","agea","incomea","milesa","nighta","year","yearind","incomebins","miles","milesind","nightind","night","pparkind","ppark","segment","segmentind","region","regionind","BU3"
4,8,2,11,54,75000,180,40,2006,7,"7","151 To 200 Miles",4,4,"31% To 40%",3,"Never","Midsize Car",2,"SE",3,4
4,12,4,10,51,23000,35,10,2004,5,"2","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Car",2,"SE",3,4
2,6,4,12,51,23000,35,10,2004,5,"2","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Car",2,"SE",3,3
1,12,8,12,51,23000,35,10,2004,5,"2","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Car",2,"SE",3,0
1,7,7,7,51,23000,35,10,2004,5,"2","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Car",2,"SE",3,0
1,1,7,1,51,23000,35,10,2004,5,"2","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Car",2,"SE",3,0
1,1,12,10,51,23000,35,10,2004,5,"2","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Car",2,"SE",3,0
1,6,11,1,51,23000,35,10,2004,5,"2","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Car",2,"SE",3,6
3,3,8,12,51,23000,35,10,2004,5,"2","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Car",2,"SE",3,0
1,9,12,5,51,23000,35,10,2004,5,"2","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Car",2,"SE",3,5
1,7,10,6,51,23000,35,10,2004,5,"2","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Car",2,"SE",3,5
1,3,9,4,51,23000,35,10,2004,5,"2","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Car",2,"SE",3,0
2,10,9,12,51,23000,35,10,2004,5,"2","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Car",2,"SE",3,0
3,3,7,12,51,23000,35,10,2004,5,"2","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Car",2,"SE",3,0
3,1,11,11,51,23000,35,10,2004,5,"2","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Car",2,"SE",3,0
2,5,1,8,51,23000,35,10,2004,5,"2","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Car",2,"SE",3,6
1,10,6,3,51,23000,35,10,2004,5,"2","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Car",2,"SE",3,6
1,12,2,7,28,125000,200,40,2005,6,"12","151 To 200 Miles",4,4,"31% To 40%",4,"Weekly","Midsize Luxury Utility segements",3,"SE",3,6
3,10,4,7,28,125000,200,40,2005,6,"12","151 To 200 Miles",4,4,"31% To 40%",4,"Weekly","Midsize Luxury Utility segements",3,"SE",3,0
2,2,3,1,28,125000,200,40,2005,6,"12","151 To 200 Miles",4,4,"31% To 40%",4,"Weekly","Midsize Luxury Utility segements",3,"SE",3,2
1,12,12,3,28,125000,200,40,2005,6,"12","151 To 200 Miles",4,4,"31% To 40%",4,"Weekly","Midsize Luxury Utility segements",3,"SE",3,0
1,11,11,5,28,125000,200,40,2005,6,"12","151 To 200 Miles",4,4,"31% To 40%",4,"Weekly","Midsize Luxury Utility segements",3,"SE",3,0
3,9,2,1,28,125000,200,40,2005,6,"12","151 To 200 Miles",4,4,"31% To 40%",4,"Weekly","Midsize Luxury Utility segements",3,"SE",3,0
2,1,7,7,28,125000,200,40,2005,6,"12","151 To 200 Miles",4,4,"31% To 40%",4,"Weekly","Midsize Luxury Utility segements",3,"SE",3,1
3,3,2,12,28,125000,200,40,2005,6,"12","151 To 200 Miles",4,4,"31% To 40%",4,"Weekly","Midsize Luxury Utility segements",3,"SE",3,2
3,5,5,9,28,125000,200,40,2005,6,"12","151 To 200 Miles",4,4,"31% To 40%",4,"Weekly","Midsize Luxury Utility segements",3,"SE",3,0
3,10,3,1,28,125000,200,40,2005,6,"12","151 To 200 Miles",4,4,"31% To 40%",4,"Weekly","Midsize Luxury Utility segements",3,"SE",3,0
1,1,5,6,28,125000,200,40,2005,6,"12","151 To 200 Miles",4,4,"31% To 40%",4,"Weekly","Midsize Luxury Utility segements",3,"SE",3,0
3,6,12,12,28,125000,200,40,2005,6,"12","151 To 200 Miles",4,4,"31% To 40%",4,"Weekly","Midsize Luxury Utility segements",3,"SE",3,6
2,2,9,7,28,125000,200,40,2005,6,"12","151 To 200 Miles",4,4,"31% To 40%",4,"Weekly","Midsize Luxury Utility segements",3,"SE",3,0
3,8,11,4,28,125000,200,40,2005,6,"12","151 To 200 Miles",4,4,"31% To 40%",4,"Weekly","Midsize Luxury Utility segements",3,"SE",3,4
4,7,12,11,52,49999,300,100,2003,4,"4","251 To 300 Miles",6,10,"91% To 100%",3,"Never","Midsize Utility",4,"SE",3,0
4,2,5,6,52,49999,300,100,2003,4,"4","251 To 300 Miles",6,10,"91% To 100%",3,"Never","Midsize Utility",4,"SE",3,0
4,6,12,10,52,49999,300,100,2003,4,"4","251 To 300 Miles",6,10,"91% To 100%",3,"Never","Midsize Utility",4,"SE",3,3
4,11,11,5,52,49999,300,100,2003,4,"4","251 To 300 Miles",6,10,"91% To 100%",3,"Never","Midsize Utility",4,"SE",3,3
4,12,3,5,52,49999,300,100,2003,4,"4","251 To 300 Miles",6,10,"91% To 100%",3,"Never","Midsize Utility",4,"SE",3,0
4,4,2,12,52,49999,300,100,2003,4,"4","251 To 300 Miles",6,10,"91% To 100%",3,"Never","Midsize Utility",4,"SE",3,5
4,6,1,10,52,49999,300,100,2003,4,"4","251 To 300 Miles",6,10,"91% To 100%",3,"Never","Midsize Utility",4,"SE",3,3
4,4,8,5,52,49999,300,100,2003,4,"4","251 To 300 Miles",6,10,"91% To 100%",3,"Never","Midsize Utility",4,"SE",3,5
4,11,11,8,52,49999,300,100,2003,4,"4","251 To 300 Miles",6,10,"91% To 100%",3,"Never","Midsize Utility",4,"SE",3,0
4,2,12,8,52,49999,300,100,2003,4,"4","251 To 300 Miles",6,10,"91% To 100%",3,"Never","Midsize Utility",4,"SE",3,0
4,4,9,7,52,49999,300,100,2003,4,"4","251 To 300 Miles",6,10,"91% To 100%",3,"Never","Midsize Utility",4,"SE",3,3
4,11,12,7,52,49999,300,100,2003,4,"4","251 To 300 Miles",6,10,"91% To 100%",3,"Never","Midsize Utility",4,"SE",3,0
4,4,4,7,52,49999,300,100,2003,4,"4","251 To 300 Miles",6,10,"91% To 100%",3,"Never","Midsize Utility",4,"SE",3,5
4,12,5,6,52,49999,300,100,2003,4,"4","251 To 300 Miles",6,10,"91% To 100%",3,"Never","Midsize Utility",4,"SE",3,0
4,3,3,11,52,49999,300,100,2003,4,"4","251 To 300 Miles",6,10,"91% To 100%",3,"Never","Midsize Utility",4,"SE",3,0
4,12,6,1,52,49999,300,100,2003,4,"4","251 To 300 Miles",6,10,"91% To 100%",3,"Never","Midsize Utility",4,"SE",3,0
4,10,7,4,30,55000,5,5,2002,3,"5","Under 50 Miles",1,1,"Under 10%",3,"Never","Full-size Pickup",1,"MW",1,0
3,2,9,10,30,55000,5,5,2002,3,"5","Under 50 Miles",1,1,"Under 10%",3,"Never","Full-size Pickup",1,"MW",1,0
4,7,11,6,30,55000,5,5,2002,3,"5","Under 50 Miles",1,1,"Under 10%",3,"Never","Full-size Pickup",1,"MW",1,4
4,4,11,7,30,55000,5,5,2002,3,"5","Under 50 Miles",1,1,"Under 10%",3,"Never","Full-size Pickup",1,"MW",1,1
3,1,5,3,30,55000,5,5,2002,3,"5","Under 50 Miles",1,1,"Under 10%",3,"Never","Full-size Pickup",1,"MW",1,0
3,3,6,9,30,55000,5,5,2002,3,"5","Under 50 Miles",1,1,"Under 10%",3,"Never","Full-size Pickup",1,"MW",1,3
4,5,5,11,30,55000,5,5,2002,3,"5","Under 50 Miles",1,1,"Under 10%",3,"Never","Full-size Pickup",1,"MW",1,3
4,12,10,7,30,55000,5,5,2002,3,"5","Under 50 Miles",1,1,"Under 10%",3,"Never","Full-size Pickup",1,"MW",1,0
2,12,1,6,30,55000,5,5,2002,3,"5","Under 50 Miles",1,1,"Under 10%",3,"Never","Full-size Pickup",1,"MW",1,0
2,8,6,6,30,55000,5,5,2002,3,"5","Under 50 Miles",1,1,"Under 10%",3,"Never","Full-size Pickup",1,"MW",1,5
1,11,9,3,30,55000,5,5,2002,3,"5","Under 50 Miles",1,1,"Under 10%",3,"Never","Full-size Pickup",1,"MW",1,3
4,7,9,7,30,55000,5,5,2002,3,"5","Under 50 Miles",1,1,"Under 10%",3,"Never","Full-size Pickup",1,"MW",1,0
1,12,5,1,30,55000,5,5,2002,3,"5","Under 50 Miles",1,1,"Under 10%",3,"Never","Full-size Pickup",1,"MW",1,2
4,4,8,8,30,55000,5,5,2002,3,"5","Under 50 Miles",1,1,"Under 10%",3,"Never","Full-size Pickup",1,"MW",1,0
1,8,7,1,30,55000,5,5,2002,3,"5","Under 50 Miles",1,1,"Under 10%",3,"Never","Full-size Pickup",1,"MW",1,6
2,10,10,6,27,40000,10,25,2000,1,"4","Under 50 Miles",1,3,"21% To 30%",1,"Daily","Prestige Luxury Sedan",5,"NE",2,5
4,9,10,5,27,40000,10,25,2000,1,"4","Under 50 Miles",1,3,"21% To 30%",1,"Daily","Prestige Luxury Sedan",5,"NE",2,6
2,8,3,6,27,40000,10,25,2000,1,"4","Under 50 Miles",1,3,"21% To 30%",1,"Daily","Prestige Luxury Sedan",5,"NE",2,0
3,3,5,10,27,40000,10,25,2000,1,"4","Under 50 Miles",1,3,"21% To 30%",1,"Daily","Prestige Luxury Sedan",5,"NE",2,2
4,11,6,12,27,40000,10,25,2000,1,"4","Under 50 Miles",1,3,"21% To 30%",1,"Daily","Prestige Luxury Sedan",5,"NE",2,0
3,5,10,10,27,40000,10,25,2000,1,"4","Under 50 Miles",1,3,"21% To 30%",1,"Daily","Prestige Luxury Sedan",5,"NE",2,6
1,2,2,12,27,40000,10,25,2000,1,"4","Under 50 Miles",1,3,"21% To 30%",1,"Daily","Prestige Luxury Sedan",5,"NE",2,0
4,3,11,4,27,40000,10,25,2000,1,"4","Under 50 Miles",1,3,"21% To 30%",1,"Daily","Prestige Luxury Sedan",5,"NE",2,0
2,8,1,3,27,40000,10,25,2000,1,"4","Under 50 Miles",1,3,"21% To 30%",1,"Daily","Prestige Luxury Sedan",5,"NE",2,2
4,12,11,10,27,40000,10,25,2000,1,"4","Under 50 Miles",1,3,"21% To 30%",1,"Daily","Prestige Luxury Sedan",5,"NE",2,2
2,6,9,6,27,40000,10,25,2000,1,"4","Under 50 Miles",1,3,"21% To 30%",1,"Daily","Prestige Luxury Sedan",5,"NE",2,0
1,2,6,10,27,40000,10,25,2000,1,"4","Under 50 Miles",1,3,"21% To 30%",1,"Daily","Prestige Luxury Sedan",5,"NE",2,0
1,6,8,6,27,40000,10,25,2000,1,"4","Under 50 Miles",1,3,"21% To 30%",1,"Daily","Prestige Luxury Sedan",5,"NE",2,0
2,11,1,2,27,40000,10,25,2000,1,"4","Under 50 Miles",1,3,"21% To 30%",1,"Daily","Prestige Luxury Sedan",5,"NE",2,2
3,10,10,6,35,150000,25,15,2005,6,"15","Under 50 Miles",1,2,"10% To 20%",4,"Weekly","Prestige Luxury Sedan",5,"NE",2,0
2,5,8,1,35,150000,25,15,2005,6,"15","Under 50 Miles",1,2,"10% To 20%",4,"Weekly","Prestige Luxury Sedan",5,"NE",2,0
2,4,11,12,35,150000,25,15,2005,6,"15","Under 50 Miles",1,2,"10% To 20%",4,"Weekly","Prestige Luxury Sedan",5,"NE",2,0
3,9,8,2,35,150000,25,15,2005,6,"15","Under 50 Miles",1,2,"10% To 20%",4,"Weekly","Prestige Luxury Sedan",5,"NE",2,4
3,2,7,4,35,150000,25,15,2005,6,"15","Under 50 Miles",1,2,"10% To 20%",4,"Weekly","Prestige Luxury Sedan",5,"NE",2,1
1,5,11,11,35,150000,25,15,2005,6,"15","Under 50 Miles",1,2,"10% To 20%",4,"Weekly","Prestige Luxury Sedan",5,"NE",2,0
1,4,12,12,35,150000,25,15,2005,6,"15","Under 50 Miles",1,2,"10% To 20%",4,"Weekly","Prestige Luxury Sedan",5,"NE",2,0
1,3,11,12,35,150000,25,15,2005,6,"15","Under 50 Miles",1,2,"10% To 20%",4,"Weekly","Prestige Luxury Sedan",5,"NE",2,4
3,4,7,3,35,150000,25,15,2005,6,"15","Under 50 Miles",1,2,"10% To 20%",4,"Weekly","Prestige Luxury Sedan",5,"NE",2,5
2,9,6,7,35,150000,25,15,2005,6,"15","Under 50 Miles",1,2,"10% To 20%",4,"Weekly","Prestige Luxury Sedan",5,"NE",2,5
2,12,4,5,35,150000,25,15,2005,6,"15","Under 50 Miles",1,2,"10% To 20%",4,"Weekly","Prestige Luxury Sedan",5,"NE",2,0
2,6,7,5,35,150000,25,15,2005,6,"15","Under 50 Miles",1,2,"10% To 20%",4,"Weekly","Prestige Luxury Sedan",5,"NE",2,2
2,3,5,8,35,150000,25,15,2005,6,"15","Under 50 Miles",1,2,"10% To 20%",4,"Weekly","Prestige Luxury Sedan",5,"NE",2,6
1,1,5,8,35,150000,25,15,2005,6,"15","Under 50 Miles",1,2,"10% To 20%",4,"Weekly","Prestige Luxury Sedan",5,"NE",2,0
2,11,3,5,35,150000,25,15,2005,6,"15","Under 50 Miles",1,2,"10% To 20%",4,"Weekly","Prestige Luxury Sedan",5,"NE",2,6
1,4,6,12,35,150000,25,15,2005,6,"15","Under 50 Miles",1,2,"10% To 20%",4,"Weekly","Prestige Luxury Sedan",5,"NE",2,0
3,2,6,10,65,150000,60,10,2002,3,"15","51 To 100 Miles",2,1,"Under 10%",3,"Never","Midsize Car",2,"MW",1,0
2,9,1,6,65,150000,60,10,2002,3,"15","51 To 100 Miles",2,1,"Under 10%",3,"Never","Midsize Car",2,"MW",1,6
2,3,1,3,65,150000,60,10,2002,3,"15","51 To 100 Miles",2,1,"Under 10%",3,"Never","Midsize Car",2,"MW",1,6
4,9,6,9,65,150000,60,10,2002,3,"15","51 To 100 Miles",2,1,"Under 10%",3,"Never","Midsize Car",2,"MW",1,0
4,7,10,6,65,150000,60,10,2002,3,"15","51 To 100 Miles",2,1,"Under 10%",3,"Never","Midsize Car",2,"MW",1,2
3,3,5,5,65,150000,60,10,2002,3,"15","51 To 100 Miles",2,1,"Under 10%",3,"Never","Midsize Car",2,"MW",1,0
4,12,6,12,65,150000,60,10,2002,3,"15","51 To 100 Miles",2,1,"Under 10%",3,"Never","Midsize Car",2,"MW",1,5
4,8,6,10,65,150000,60,10,2002,3,"15","51 To 100 Miles",2,1,"Under 10%",3,"Never","Midsize Car",2,"MW",1,0
4,6,3,6,65,150000,60,10,2002,3,"15","51 To 100 Miles",2,1,"Under 10%",3,"Never","Midsize Car",2,"MW",1,0
2,7,1,5,65,150000,60,10,2002,3,"15","51 To 100 Miles",2,1,"Under 10%",3,"Never","Midsize Car",2,"MW",1,0
2,9,1,12,65,150000,60,10,2002,3,"15","51 To 100 Miles",2,1,"Under 10%",3,"Never","Midsize Car",2,"MW",1,1
4,8,9,6,65,150000,60,10,2002,3,"15","51 To 100 Miles",2,1,"Under 10%",3,"Never","Midsize Car",2,"MW",1,0
1,8,5,3,65,150000,60,10,2002,3,"15","51 To 100 Miles",2,1,"Under 10%",3,"Never","Midsize Car",2,"MW",1,1
3,3,8,7,65,150000,60,10,2002,3,"15","51 To 100 Miles",2,1,"Under 10%",3,"Never","Midsize Car",2,"MW",1,0
4,12,9,5,65,150000,60,10,2002,3,"15","51 To 100 Miles",2,1,"Under 10%",3,"Never","Midsize Car",2,"MW",1,1
3,3,9,6,65,150000,60,10,2002,3,"15","51 To 100 Miles",2,1,"Under 10%",3,"Never","Midsize Car",2,"MW",1,4
4,8,10,5,65,150000,60,10,2002,3,"15","51 To 100 Miles",2,1,"Under 10%",3,"Never","Midsize Car",2,"MW",1,0
2,9,10,10,29,70000,320,30,2004,5,"7","301 To 350 Miles",7,3,"21% To 30%",3,"Never","Midsize Car",2,"MW",1,0
1,8,9,5,29,70000,320,30,2004,5,"7","301 To 350 Miles",7,3,"21% To 30%",3,"Never","Midsize Car",2,"MW",1,0
3,7,5,3,29,70000,320,30,2004,5,"7","301 To 350 Miles",7,3,"21% To 30%",3,"Never","Midsize Car",2,"MW",1,5
4,12,3,6,29,70000,320,30,2004,5,"7","301 To 350 Miles",7,3,"21% To 30%",3,"Never","Midsize Car",2,"MW",1,2
3,4,9,1,29,70000,320,30,2004,5,"7","301 To 350 Miles",7,3,"21% To 30%",3,"Never","Midsize Car",2,"MW",1,6
4,11,10,10,29,70000,320,30,2004,5,"7","301 To 350 Miles",7,3,"21% To 30%",3,"Never","Midsize Car",2,"MW",1,0
2,6,6,12,29,70000,320,30,2004,5,"7","301 To 350 Miles",7,3,"21% To 30%",3,"Never","Midsize Car",2,"MW",1,0
4,7,11,4,29,70000,320,30,2004,5,"7","301 To 350 Miles",7,3,"21% To 30%",3,"Never","Midsize Car",2,"MW",1,0
1,3,6,6,29,70000,320,30,2004,5,"7","301 To 350 Miles",7,3,"21% To 30%",3,"Never","Midsize Car",2,"MW",1,1
1,9,11,1,29,70000,320,30,2004,5,"7","301 To 350 Miles",7,3,"21% To 30%",3,"Never","Midsize Car",2,"MW",1,0
4,10,7,8,29,70000,320,30,2004,5,"7","301 To 350 Miles",7,3,"21% To 30%",3,"Never","Midsize Car",2,"MW",1,5
2,8,2,6,29,70000,320,30,2004,5,"7","301 To 350 Miles",7,3,"21% To 30%",3,"Never","Midsize Car",2,"MW",1,0
2,10,2,4,29,70000,320,30,2004,5,"7","301 To 350 Miles",7,3,"21% To 30%",3,"Never","Midsize Car",2,"MW",1,0
1,8,1,6,29,70000,320,30,2004,5,"7","301 To 350 Miles",7,3,"21% To 30%",3,"Never","Midsize Car",2,"MW",1,0
2,7,1,12,29,70000,320,30,2004,5,"7","301 To 350 Miles",7,3,"21% To 30%",3,"Never","Midsize Car",2,"MW",1,0
4,7,3,6,19,70000,500,70,2000,1,"7","Over 400 Miles",9,7,"61% To 70%",2,"Monthly","Small Car",6,"W",5,1
4,6,12,11,19,70000,500,70,2000,1,"7","Over 400 Miles",9,7,"61% To 70%",2,"Monthly","Small Car",6,"W",5,0
2,12,4,11,19,70000,500,70,2000,1,"7","Over 400 Miles",9,7,"61% To 70%",2,"Monthly","Small Car",6,"W",5,3
3,1,5,10,19,70000,500,70,2000,1,"7","Over 400 Miles",9,7,"61% To 70%",2,"Monthly","Small Car",6,"W",5,0
1,4,5,3,19,70000,500,70,2000,1,"7","Over 400 Miles",9,7,"61% To 70%",2,"Monthly","Small Car",6,"W",5,0
3,2,2,2,19,70000,500,70,2000,1,"7","Over 400 Miles",9,7,"61% To 70%",2,"Monthly","Small Car",6,"W",5,3
4,7,10,11,19,70000,500,70,2000,1,"7","Over 400 Miles",9,7,"61% To 70%",2,"Monthly","Small Car",6,"W",5,2
4,9,9,6,19,70000,500,70,2000,1,"7","Over 400 Miles",9,7,"61% To 70%",2,"Monthly","Small Car",6,"W",5,0
4,7,10,8,19,70000,500,70,2000,1,"7","Over 400 Miles",9,7,"61% To 70%",2,"Monthly","Small Car",6,"W",5,0
4,9,10,6,19,70000,500,70,2000,1,"7","Over 400 Miles",9,7,"61% To 70%",2,"Monthly","Small Car",6,"W",5,2
3,1,8,7,19,70000,500,70,2000,1,"7","Over 400 Miles",9,7,"61% To 70%",2,"Monthly","Small Car",6,"W",5,5
4,4,10,5,19,70000,500,70,2000,1,"7","Over 400 Miles",9,7,"61% To 70%",2,"Monthly","Small Car",6,"W",5,0
4,8,2,12,19,70000,500,70,2000,1,"7","Over 400 Miles",9,7,"61% To 70%",2,"Monthly","Small Car",6,"W",5,5
3,1,12,7,19,70000,500,70,2000,1,"7","Over 400 Miles",9,7,"61% To 70%",2,"Monthly","Small Car",6,"W",5,0
4,4,12,8,19,70000,500,70,2000,1,"7","Over 400 Miles",9,7,"61% To 70%",2,"Monthly","Small Car",6,"W",5,2
4,8,11,7,19,70000,500,70,2000,1,"7","Over 400 Miles",9,7,"61% To 70%",2,"Monthly","Small Car",6,"W",5,0
1,6,12,12,63,50000,100,1,2004,5,"5","51 To 100 Miles",2,1,"Under 10%",2,"Monthly","Full-size Pickup",1,"SW",4,0
4,11,2,9,63,50000,100,1,2004,5,"5","51 To 100 Miles",2,1,"Under 10%",2,"Monthly","Full-size Pickup",1,"SW",4,4
4,3,5,1,63,50000,100,1,2004,5,"5","51 To 100 Miles",2,1,"Under 10%",2,"Monthly","Full-size Pickup",1,"SW",4,0
3,5,1,3,63,50000,100,1,2004,5,"5","51 To 100 Miles",2,1,"Under 10%",2,"Monthly","Full-size Pickup",1,"SW",4,1
2,4,7,2,63,50000,100,1,2004,5,"5","51 To 100 Miles",2,1,"Under 10%",2,"Monthly","Full-size Pickup",1,"SW",4,0
4,4,6,5,63,50000,100,1,2004,5,"5","51 To 100 Miles",2,1,"Under 10%",2,"Monthly","Full-size Pickup",1,"SW",4,0
2,11,9,6,63,50000,100,1,2004,5,"5","51 To 100 Miles",2,1,"Under 10%",2,"Monthly","Full-size Pickup",1,"SW",4,1
3,7,4,4,63,50000,100,1,2004,5,"5","51 To 100 Miles",2,1,"Under 10%",2,"Monthly","Full-size Pickup",1,"SW",4,2
1,4,3,2,63,50000,100,1,2004,5,"5","51 To 100 Miles",2,1,"Under 10%",2,"Monthly","Full-size Pickup",1,"SW",4,0
3,10,11,11,63,50000,100,1,2004,5,"5","51 To 100 Miles",2,1,"Under 10%",2,"Monthly","Full-size Pickup",1,"SW",4,5
2,12,6,2,63,50000,100,1,2004,5,"5","51 To 100 Miles",2,1,"Under 10%",2,"Monthly","Full-size Pickup",1,"SW",4,2
1,3,8,4,63,50000,100,1,2004,5,"5","51 To 100 Miles",2,1,"Under 10%",2,"Monthly","Full-size Pickup",1,"SW",4,0
1,1,8,10,63,50000,100,1,2004,5,"5","51 To 100 Miles",2,1,"Under 10%",2,"Monthly","Full-size Pickup",1,"SW",4,0
4,1,11,8,63,50000,100,1,2004,5,"5","51 To 100 Miles",2,1,"Under 10%",2,"Monthly","Full-size Pickup",1,"SW",4,5
4,11,11,2,63,50000,100,1,2004,5,"5","51 To 100 Miles",2,1,"Under 10%",2,"Monthly","Full-size Pickup",1,"SW",4,0
2,2,6,6,54,40000,330,50,2003,4,"4","301 To 350 Miles",7,5,"41% To 50%",4,"Weekly","Prestige Luxury Sedan",5,"MW",1,1
3,2,9,8,54,40000,330,50,2003,4,"4","301 To 350 Miles",7,5,"41% To 50%",4,"Weekly","Prestige Luxury Sedan",5,"MW",1,0
1,7,2,1,54,40000,330,50,2003,4,"4","301 To 350 Miles",7,5,"41% To 50%",4,"Weekly","Prestige Luxury Sedan",5,"MW",1,2
3,2,10,12,54,40000,330,50,2003,4,"4","301 To 350 Miles",7,5,"41% To 50%",4,"Weekly","Prestige Luxury Sedan",5,"MW",1,3
3,1,7,4,54,40000,330,50,2003,4,"4","301 To 350 Miles",7,5,"41% To 50%",4,"Weekly","Prestige Luxury Sedan",5,"MW",1,0
1,9,8,4,54,40000,330,50,2003,4,"4","301 To 350 Miles",7,5,"41% To 50%",4,"Weekly","Prestige Luxury Sedan",5,"MW",1,0
1,3,3,4,54,40000,330,50,2003,4,"4","301 To 350 Miles",7,5,"41% To 50%",4,"Weekly","Prestige Luxury Sedan",5,"MW",1,2
2,7,5,8,54,40000,330,50,2003,4,"4","301 To 350 Miles",7,5,"41% To 50%",4,"Weekly","Prestige Luxury Sedan",5,"MW",1,2
2,11,3,7,54,40000,330,50,2003,4,"4","301 To 350 Miles",7,5,"41% To 50%",4,"Weekly","Prestige Luxury Sedan",5,"MW",1,0
2,3,1,6,54,40000,330,50,2003,4,"4","301 To 350 Miles",7,5,"41% To 50%",4,"Weekly","Prestige Luxury Sedan",5,"MW",1,0
4,9,10,9,54,40000,330,50,2003,4,"4","301 To 350 Miles",7,5,"41% To 50%",4,"Weekly","Prestige Luxury Sedan",5,"MW",1,4
1,5,8,4,54,40000,330,50,2003,4,"4","301 To 350 Miles",7,5,"41% To 50%",4,"Weekly","Prestige Luxury Sedan",5,"MW",1,0
4,9,12,9,54,40000,330,50,2003,4,"4","301 To 350 Miles",7,5,"41% To 50%",4,"Weekly","Prestige Luxury Sedan",5,"MW",1,3
2,11,4,4,54,40000,330,50,2003,4,"4","301 To 350 Miles",7,5,"41% To 50%",4,"Weekly","Prestige Luxury Sedan",5,"MW",1,0
1,12,11,4,54,40000,330,50,2003,4,"4","301 To 350 Miles",7,5,"41% To 50%",4,"Weekly","Prestige Luxury Sedan",5,"MW",1,0
2,6,1,3,54,40000,330,50,2003,4,"4","301 To 350 Miles",7,5,"41% To 50%",4,"Weekly","Prestige Luxury Sedan",5,"MW",1,6
1,10,7,3,54,40000,330,50,2003,4,"4","301 To 350 Miles",7,5,"41% To 50%",4,"Weekly","Prestige Luxury Sedan",5,"MW",1,0
2,1,1,3,23,46000,200,50,2005,6,"4","151 To 200 Miles",4,5,"41% To 50%",5,"Yearly","Midsize Car",2,"SW",4,0
1,9,11,5,23,46000,200,50,2005,6,"4","151 To 200 Miles",4,5,"41% To 50%",5,"Yearly","Midsize Car",2,"SW",4,1
1,9,11,7,23,46000,200,50,2005,6,"4","151 To 200 Miles",4,5,"41% To 50%",5,"Yearly","Midsize Car",2,"SW",4,4
2,7,3,3,23,46000,200,50,2005,6,"4","151 To 200 Miles",4,5,"41% To 50%",5,"Yearly","Midsize Car",2,"SW",4,0
1,5,6,3,23,46000,200,50,2005,6,"4","151 To 200 Miles",4,5,"41% To 50%",5,"Yearly","Midsize Car",2,"SW",4,0
1,11,12,6,23,46000,200,50,2005,6,"4","151 To 200 Miles",4,5,"41% To 50%",5,"Yearly","Midsize Car",2,"SW",4,3
3,4,10,9,23,46000,200,50,2005,6,"4","151 To 200 Miles",4,5,"41% To 50%",5,"Yearly","Midsize Car",2,"SW",4,0
3,2,8,9,23,46000,200,50,2005,6,"4","151 To 200 Miles",4,5,"41% To 50%",5,"Yearly","Midsize Car",2,"SW",4,0
3,6,11,8,23,46000,200,50,2005,6,"4","151 To 200 Miles",4,5,"41% To 50%",5,"Yearly","Midsize Car",2,"SW",4,3
4,6,11,12,23,46000,200,50,2005,6,"4","151 To 200 Miles",4,5,"41% To 50%",5,"Yearly","Midsize Car",2,"SW",4,5
2,4,4,9,23,46000,200,50,2005,6,"4","151 To 200 Miles",4,5,"41% To 50%",5,"Yearly","Midsize Car",2,"SW",4,6
2,3,5,3,23,46000,200,50,2005,6,"4","151 To 200 Miles",4,5,"41% To 50%",5,"Yearly","Midsize Car",2,"SW",4,0
2,9,8,9,23,46000,200,50,2005,6,"4","151 To 200 Miles",4,5,"41% To 50%",5,"Yearly","Midsize Car",2,"SW",4,6
4,10,12,11,23,46000,200,50,2005,6,"4","151 To 200 Miles",4,5,"41% To 50%",5,"Yearly","Midsize Car",2,"SW",4,1
3,5,10,10,23,46000,200,50,2005,6,"4","151 To 200 Miles",4,5,"41% To 50%",5,"Yearly","Midsize Car",2,"SW",4,5
3,5,3,7,28,78000,200,5,2006,7,"7","151 To 200 Miles",4,1,"Under 10%",4,"Weekly","Small Car",6,"NE",2,0
4,1,1,8,28,78000,200,5,2006,7,"7","151 To 200 Miles",4,1,"Under 10%",4,"Weekly","Small Car",6,"NE",2,0
4,4,4,1,28,78000,200,5,2006,7,"7","151 To 200 Miles",4,1,"Under 10%",4,"Weekly","Small Car",6,"NE",2,6
1,1,7,3,28,78000,200,5,2006,7,"7","151 To 200 Miles",4,1,"Under 10%",4,"Weekly","Small Car",6,"NE",2,0
